pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,fare_amount,trip_distance_km,trip_duration_min,surge_multiplier,pickup_zone,dropoff_zone
2025-10-02 15:12:54,2025-10-02 15:41:37,12.888772,77.562696,13.045282,77.609913,1,365.19,18.14,28.73,1.0,Bannerghatta,Hebbal
2025-10-08 05:57:21,2025-10-08 05:58:21,12.883147,77.577641,12.877236,77.566964,1,71.46,1.331,1.0,1.0,Bannerghatta,Bannerghatta
2025-10-11 14:53:25,2025-10-11 15:21:36,13.013729,77.577735,13.087279,77.598146,1,219.36,8.472,28.19,1.0,Rajajinagar,Yelahanka
2025-10-04 01:44:23,2025-10-04 02:18:17,12.888073,77.573105,13.093507,77.587192,1,444.27,22.894,33.9,1.0,Bannerghatta,Yelahanka
2025-10-02 23:36:53,2025-10-03 00:03:34,12.890173,77.573059,13.013123,77.548652,3,298.92,13.925,26.7,1.0,Bannerghatta,Rajajinagar
2025-10-03 16:00:34,2025-10-03 16:31:16,12.961316,77.648289,13.087027,77.588787,1,326.96,15.393,30.71,1.0,Indiranagar,Yelahanka
2025-10-02 17:47:52,2025-10-02 18:46:11,12.96717,77.744124,12.83084,77.664768,2,398.92,17.429,58.32,1.0,Whitefield,Electronic_City
2025-10-07 07:17:01,2025-10-07 08:38:21,13.077188,77.591815,12.966003,77.74211,1,478.69,20.444,81.35,1.0,Yelahanka,Whitefield
2025-10-06 13:17:53,2025-10-06 13:23:12,12.972578,77.597323,12.999111,77.601087,1,102.65,2.978,5.32,1.0,MG_Road,MG_Road
2025-10-01 03:55:52,2025-10-01 04:25:56,12.95692,77.752521,12.883685,77.571114,1,414.33,21.281,30.08,1.0,Whitefield,Bannerghatta
2025-10-04 22:40:39,2025-10-04 23:30:25,12.894836,77.561819,13.085573,77.601172,1,673.76,21.633,49.78,1.5,Bannerghatta,Yelahanka
2025-10-03 06:04:15,2025-10-03 06:35:06,12.883008,77.57388,12.970087,77.646393,2,283.35,12.471,30.86,1.0,Bannerghatta,Indiranagar
2025-10-03 13:28:55,2025-10-03 14:00:49,13.087559,77.59392,12.924367,77.62228,1,560.88,18.404,31.9,1.5,Yelahanka,Koramangala
2025-10-01 22:14:44,2025-10-01 22:35:19,12.954387,77.645583,12.975049,77.736839,2,233.16,10.152,20.59,1.0,Indiranagar,Whitefield
2025-10-07 11:37:56,2025-10-07 11:39:40,13.038231,77.589211,13.04942,77.592438,1,72.01,1.292,1.75,1.0,Hebbal,Hebbal
2025-10-05 00:22:46,2025-10-05 00:24:47,12.965722,77.747757,12.98477,77.74986,3,85.0,2.13,2.03,1.0,Whitefield,Whitefield
2025-10-04 19:03:39,2025-10-04 19:14:20,12.831529,77.655773,12.829447,77.681457,3,107.95,2.794,10.69,1.0,Electronic_City,Electronic_City
2025-10-04 00:52:32,2025-10-04 00:53:56,12.942332,77.628053,12.939044,77.628183,1,57.61,0.366,1.42,1.0,Koramangala,Koramangala
2025-10-11 22:37:39,2025-10-11 23:15:42,12.84058,77.683389,12.978767,77.762457,1,370.99,17.594,38.06,1.0,Electronic_City,Whitefield
2025-10-04 18:18:58,2025-10-04 18:48:11,12.967457,77.605557,13.042547,77.601476,4,219.25,8.361,29.22,1.0,MG_Road,Hebbal
2025-10-04 21:58:44,2025-10-04 22:14:52,12.936977,77.629033,12.921808,77.586242,1,148.23,4.935,16.14,1.0,Koramangala,Jayanagar
2025-10-10 08:13:00,2025-10-10 09:11:58,12.916964,77.581397,13.096462,77.581162,1,656.77,19.959,58.97,1.5,Jayanagar,Yelahanka
2025-10-05 06:04:36,2025-10-05 06:37:53,12.959485,77.755778,12.926442,77.624673,2,320.06,14.675,33.29,1.0,Whitefield,Koramangala
2025-10-09 08:07:22,2025-10-09 08:54:14,12.921719,77.588976,13.092781,77.597265,1,405.96,19.042,46.88,1.0,Jayanagar,Yelahanka
2025-10-03 17:14:42,2025-10-03 17:53:10,12.971773,77.736944,12.929064,77.620871,1,309.38,13.445,38.47,1.0,Whitefield,Koramangala
2025-10-10 20:50:46,2025-10-10 22:09:32,12.842881,77.691166,13.070755,77.584078,1,586.19,27.869,78.77,1.0,Electronic_City,Yelahanka
2025-10-02 08:13:58,2025-10-02 09:19:27,13.038358,77.588104,12.961078,77.742835,2,430.81,18.838,65.49,1.0,Hebbal,Whitefield
2025-10-10 15:30:37,2025-10-10 16:02:40,12.971684,77.733689,12.88985,77.584369,1,376.57,18.566,32.06,1.0,Whitefield,Bannerghatta
2025-10-04 14:57:36,2025-10-04 15:37:33,12.839953,77.670639,12.968622,77.744472,1,355.83,16.393,39.95,1.0,Electronic_City,Whitefield
2025-10-07 12:09:06,2025-10-07 13:15:45,12.967077,77.7565,13.092185,77.577791,2,507.58,23.84,66.65,1.0,Whitefield,Yelahanka
2025-10-11 23:19:23,2025-10-11 23:54:54,13.037087,77.611477,12.931547,77.585628,1,284.27,12.065,35.53,1.0,Hebbal,Jayanagar
2025-10-08 07:00:11,2025-10-08 07:46:03,13.046815,77.590431,12.928499,77.590362,1,316.15,13.156,45.87,1.0,Hebbal,Jayanagar
2025-10-05 14:26:48,2025-10-05 15:05:05,13.044939,77.594254,12.899002,77.575141,1,352.82,16.359,38.29,1.0,Hebbal,Bannerghatta
2025-10-08 19:23:08,2025-10-08 19:57:35,12.984212,77.642863,12.882082,77.587007,2,383.13,12.869,34.46,1.3,Indiranagar,Bannerghatta
2025-10-05 06:21:17,2025-10-05 06:55:58,12.980721,77.587966,12.970303,77.744461,1,356.99,16.997,34.69,1.0,MG_Road,Whitefield
2025-10-04 06:33:15,2025-10-04 06:55:34,12.974065,77.636255,13.050282,77.600194,1,223.48,9.332,22.33,1.0,Indiranagar,Hebbal
2025-10-10 11:10:23,2025-10-10 11:35:18,12.969268,77.644074,12.960135,77.747887,1,256.82,11.295,24.93,1.0,Indiranagar,Whitefield
2025-10-10 15:40:42,2025-10-10 16:19:29,12.842157,77.679017,12.970913,77.749253,1,351.41,16.215,38.79,1.0,Electronic_City,Whitefield
2025-10-10 18:21:27,2025-10-10 18:41:50,12.893711,77.571874,12.936322,77.601435,2,166.39,5.72,20.4,1.0,Bannerghatta,Jayanagar
2025-10-04 10:14:30,2025-10-04 10:46:19,13.015734,77.550665,13.083294,77.588294,2,225.95,8.547,31.83,1.0,Rajajinagar,Yelahanka
2025-10-05 17:04:22,2025-10-05 18:03:45,12.885273,77.591232,12.98806,77.607804,1,468.94,11.57,59.39,1.5,Bannerghatta,MG_Road
2025-10-08 07:04:49,2025-10-08 07:41:22,12.977277,77.594688,13.086003,77.593101,1,286.2,12.091,36.56,1.0,MG_Road,Yelahanka
2025-10-02 16:52:53,2025-10-02 17:11:58,13.079654,77.587501,12.96674,77.621969,1,275.12,13.099,19.09,1.0,Yelahanka,MG_Road
2025-10-07 06:22:22,2025-10-07 06:32:57,12.969165,77.608559,12.978538,77.630973,2,105.54,2.643,10.6,1.0,MG_Road,Indiranagar
2025-10-03 20:53:09,2025-10-03 21:21:17,13.047125,77.594705,12.970919,77.646363,1,244.53,10.155,28.14,1.0,Hebbal,Indiranagar
2025-10-10 11:03:59,2025-10-10 11:54:43,13.003435,77.548593,12.949696,77.741271,1,542.21,21.716,50.74,1.2,Rajajinagar,Whitefield
2025-10-01 12:38:24,2025-10-01 13:24:44,12.837266,77.670339,13.037568,77.601051,1,472.07,23.504,46.33,1.0,Electronic_City,Hebbal
2025-10-10 06:35:05,2025-10-10 07:07:11,13.042187,77.598405,12.91485,77.600993,2,310.58,14.162,32.1,1.0,Hebbal,Jayanagar
2025-10-03 04:12:11,2025-10-03 04:33:48,13.03867,77.611244,12.920701,77.592897,1,281.44,13.267,21.62,1.0,Hebbal,Jayanagar
2025-10-02 02:19:35,2025-10-02 02:26:22,12.915846,77.585885,12.935594,77.629985,2,139.1,5.26,6.8,1.0,Jayanagar,Koramangala
2025-10-02 11:34:06,2025-10-02 11:45:24,12.944495,77.625467,12.923436,77.593019,4,130.33,4.225,11.3,1.0,Koramangala,Jayanagar
2025-10-10 12:19:07,2025-10-10 12:52:41,12.841793,77.669133,12.959981,77.752196,1,508.99,15.93,33.58,1.5,Electronic_City,Whitefield
2025-10-05 10:22:03,2025-10-05 11:34:52,12.82391,77.675392,13.085114,77.594828,1,614.15,30.328,72.82,1.0,Electronic_City,Yelahanka
2025-10-02 05:37:37,2025-10-02 05:52:34,12.982159,77.599563,12.894081,77.58585,1,221.02,9.906,14.95,1.0,MG_Road,Bannerghatta
2025-10-04 00:26:53,2025-10-04 00:44:18,12.971752,77.644182,12.833417,77.668199,1,310.15,15.601,17.43,1.0,Indiranagar,Electronic_City
2025-10-10 15:31:51,2025-10-10 15:57:57,13.077106,77.589106,12.972143,77.595426,1,264.52,11.691,26.1,1.0,Yelahanka,MG_Road
2025-10-05 02:58:45,2025-10-05 03:33:32,13.046626,77.590634,12.838601,77.678075,3,477.15,24.997,34.8,1.0,Hebbal,Electronic_City
2025-10-09 20:31:13,2025-10-09 20:37:32,12.985647,77.597685,12.96269,77.593644,1,127.85,2.59,6.33,1.3,MG_Road,MG_Road
2025-10-07 03:12:39,2025-10-07 03:40:52,12.971942,77.641576,12.833899,77.681983,3,331.77,15.962,28.22,1.0,Indiranagar,Electronic_City
2025-10-06 10:24:10,2025-10-06 10:36:37,12.952908,77.631589,12.966675,77.646525,1,102.1,2.228,12.46,1.0,Indiranagar,Indiranagar
2025-10-09 18:41:30,2025-10-09 20:17:18,13.07816,77.592782,12.97384,77.756826,1,512.04,21.222,95.8,1.0,Yelahanka,Whitefield
2025-10-06 18:51:57,2025-10-06 19:51:47,13.085852,77.58703,12.901712,77.578871,2,447.18,20.494,59.84,1.0,Yelahanka,Bannerghatta
2025-10-11 13:06:22,2025-10-11 13:59:59,13.078384,77.598867,12.847036,77.687669,1,542.43,27.466,53.63,1.0,Yelahanka,Electronic_City
2025-10-09 14:16:02,2025-10-09 14:37:21,12.978271,77.605783,12.884505,77.578128,1,244.73,10.849,21.33,1.0,MG_Road,Bannerghatta
2025-10-09 06:28:38,2025-10-09 06:52:23,12.927599,77.581127,13.044436,77.581191,1,280.52,12.992,23.77,1.0,Jayanagar,Hebbal
2025-10-07 20:33:09,2025-10-07 21:18:10,12.895744,77.59298,13.033552,77.594273,1,347.4,15.324,45.02,1.0,Bannerghatta,Hebbal
2025-10-07 01:41:49,2025-10-07 01:44:28,13.080223,77.607804,13.042001,77.593382,1,121.91,4.528,2.66,1.0,Yelahanka,Hebbal
2025-10-05 13:55:37,2025-10-05 14:05:18,12.998718,77.613574,12.978503,77.637318,2,115.77,3.416,9.69,1.0,MG_Road,Indiranagar
2025-10-03 11:07:22,2025-10-03 11:30:11,13.088116,77.606043,13.015388,77.564928,1,222.73,9.232,22.83,1.0,Yelahanka,Rajajinagar
2025-10-11 20:44:55,2025-10-11 21:53:36,13.004581,77.550832,12.974798,77.755858,2,489.95,22.46,68.7,1.0,Rajajinagar,Whitefield
2025-10-04 03:37:51,2025-10-04 04:05:41,13.097455,77.585167,12.927454,77.632917,1,385.74,19.598,27.84,1.0,Yelahanka,Koramangala
2025-10-03 14:25:50,2025-10-03 14:34:28,12.938026,77.612644,12.959335,77.647466,1,129.81,4.456,8.65,1.0,Koramangala,Indiranagar
2025-10-01 10:22:09,2025-10-01 10:50:57,12.981037,77.582209,12.938993,77.627787,1,195.21,6.801,28.8,1.0,MG_Road,Koramangala
2025-10-06 06:48:31,2025-10-06 07:39:43,13.011493,77.556838,12.818534,77.674507,1,501.21,24.96,51.21,1.0,Rajajinagar,Electronic_City
2025-10-04 19:19:59,2025-10-04 19:50:08,12.907263,77.581461,12.845565,77.663405,1,263.6,11.223,30.16,1.0,Bannerghatta,Electronic_City
2025-10-07 01:34:54,2025-10-07 01:48:56,13.016819,77.55319,13.086163,77.598904,1,208.53,9.164,14.05,1.0,Rajajinagar,Yelahanka
2025-10-01 12:45:27,2025-10-01 12:53:30,13.009896,77.565849,13.02681,77.594624,1,151.7,3.641,8.05,1.3,Rajajinagar,Hebbal
2025-10-04 04:33:43,2025-10-04 05:07:47,12.835253,77.688992,12.979363,77.641779,2,353.44,16.821,34.08,1.0,Electronic_City,Indiranagar
2025-10-06 20:03:28,2025-10-06 20:50:20,12.972338,77.638272,13.08968,77.589854,2,331.24,14.063,46.87,1.0,Indiranagar,Yelahanka
2025-10-08 08:47:14,2025-10-08 08:53:57,13.015445,77.553091,13.030697,77.55378,1,85.55,1.698,6.72,1.0,Rajajinagar,Rajajinagar
2025-10-06 03:34:19,2025-10-06 03:37:49,12.955493,77.647184,12.93815,77.623316,2,103.65,3.226,3.5,1.0,Indiranagar,Koramangala
2025-10-10 10:55:53,2025-10-10 11:50:40,12.837442,77.667988,12.962889,77.746516,1,377.29,16.341,54.79,1.0,Electronic_City,Whitefield
2025-10-10 04:26:36,2025-10-10 04:39:44,12.902909,77.573513,12.979227,77.640293,2,237.02,11.153,13.15,1.0,Bannerghatta,Indiranagar
2025-10-11 08:38:56,2025-10-11 09:32:36,12.975139,77.643899,12.832882,77.663976,1,370.02,15.967,53.67,1.0,Indiranagar,Electronic_City
2025-10-11 05:07:02,2025-10-11 05:37:20,12.922974,77.598001,12.968685,77.742499,1,342.42,16.463,30.31,1.0,Jayanagar,Whitefield
2025-10-07 11:45:11,2025-10-07 12:07:44,12.903258,77.572399,12.999701,77.557421,1,246.52,10.846,22.55,1.0,Bannerghatta,Rajajinagar
2025-10-11 08:40:26,2025-10-11 09:29:33,13.029557,77.606809,12.889165,77.58593,3,360.29,15.774,49.12,1.0,Hebbal,Bannerghatta
2025-10-06 16:40:56,2025-10-06 16:56:44,12.926817,77.581771,12.888288,77.585867,1,138.32,4.307,15.81,1.0,Jayanagar,Bannerghatta
2025-10-05 09:50:19,2025-10-05 12:48:04,13.042066,77.596207,12.840704,77.678503,1,678.16,24.101,177.76,1.0,Hebbal,Electronic_City
2025-10-11 02:30:02,2025-10-11 02:39:06,12.95611,77.604669,12.982502,77.646097,1,144.05,5.363,9.07,1.0,MG_Road,Indiranagar
2025-10-05 15:16:00,2025-10-05 15:26:47,12.92663,77.621135,12.942447,77.587081,1,127.51,4.088,10.79,1.0,Koramangala,Jayanagar
2025-10-05 20:00:54,2025-10-05 20:12:51,13.08996,77.596018,13.054464,77.600232,2,153.05,3.973,11.96,1.2,Yelahanka,Hebbal
2025-10-04 01:12:52,2025-10-04 01:23:09,12.896005,77.580619,12.911903,77.621029,1,136.29,4.723,10.3,1.0,Bannerghatta,Koramangala
2025-10-05 07:19:18,2025-10-05 07:38:46,13.004535,77.559182,12.980768,77.608649,1,168.84,5.976,19.47,1.0,Rajajinagar,MG_Road
2025-10-01 11:48:13,2025-10-01 12:16:18,12.979975,77.754063,12.850352,77.683545,1,336.85,16.314,28.09,1.0,Whitefield,Electronic_City
2025-10-08 08:40:40,2025-10-08 08:56:06,12.937494,77.626887,12.923733,77.576142,1,158.79,5.708,15.44,1.0,Koramangala,Jayanagar
2025-10-09 08:12:33,2025-10-09 09:46:23,12.906467,77.585656,12.967033,77.743018,1,465.78,18.335,93.83,1.0,Bannerghatta,Whitefield
2025-10-06 12:16:39,2025-10-06 14:05:10,13.076601,77.586526,12.826629,77.659965,1,646.48,28.912,108.53,1.0,Yelahanka,Electronic_City
2025-10-09 11:17:55,2025-10-09 11:20:28,12.896261,77.571086,12.889511,77.588127,1,83.75,1.994,2.56,1.0,Bannerghatta,Bannerghatta
2025-10-04 14:57:19,2025-10-04 15:24:22,12.939215,77.634533,13.023721,77.545004,1,293.17,13.506,27.06,1.0,Koramangala,Rajajinagar
2025-10-06 09:35:32,2025-10-06 11:04:29,12.845016,77.663213,13.089286,77.596353,1,605.12,28.111,88.97,1.0,Electronic_City,Yelahanka
2025-10-07 01:21:57,2025-10-07 01:27:24,12.970966,77.636243,12.978924,77.594846,1,126.77,4.572,5.46,1.0,Indiranagar,MG_Road
2025-10-02 07:27:04,2025-10-02 08:28:21,12.979258,77.602212,12.836425,77.672232,1,405.98,17.602,61.3,1.0,MG_Road,Electronic_City
2025-10-08 17:45:04,2025-10-08 18:28:52,12.968033,77.636077,12.836122,77.674339,2,344.34,15.243,43.8,1.0,Indiranagar,Electronic_City
2025-10-02 11:50:19,2025-10-02 12:01:56,12.967759,77.644302,12.935868,77.625526,1,128.77,4.088,11.63,1.0,Indiranagar,Koramangala
2025-10-02 13:07:05,2025-10-02 13:24:11,12.932059,77.637193,12.883354,77.585161,1,192.93,7.819,17.1,1.0,Koramangala,Bannerghatta
2025-10-01 21:41:44,2025-10-01 22:02:19,13.035942,77.599944,12.955228,77.651748,1,239.67,10.586,20.59,1.0,Hebbal,Indiranagar
2025-10-07 19:41:58,2025-10-07 21:13:50,13.082252,77.5971,12.831263,77.674697,1,625.03,29.148,91.87,1.0,Yelahanka,Electronic_City
2025-10-07 23:00:53,2025-10-07 23:07:49,12.904363,77.575906,12.922571,77.571058,1,91.78,2.092,6.94,1.0,Bannerghatta,Jayanagar
2025-10-10 04:27:59,2025-10-10 04:29:57,13.007163,77.540887,13.015518,77.559088,1,85.65,2.18,1.97,1.0,Rajajinagar,Rajajinagar
2025-10-10 02:23:44,2025-10-10 02:50:40,12.931821,77.603665,13.089135,77.573613,3,357.31,17.793,26.94,1.0,Jayanagar,Yelahanka
2025-10-08 12:57:44,2025-10-08 13:55:20,12.828022,77.675403,12.979969,77.639766,1,594.57,17.332,57.6,1.5,Electronic_City,Indiranagar
2025-10-04 17:09:02,2025-10-04 17:47:48,12.891432,77.585842,12.980617,77.588821,1,257.0,9.922,38.78,1.0,Bannerghatta,MG_Road
2025-10-07 13:46:56,2025-10-07 14:26:51,13.01719,77.546397,12.965787,77.732347,1,424.02,20.943,39.92,1.0,Rajajinagar,Whitefield
2025-10-05 09:24:26,2025-10-05 09:59:08,13.012051,77.564856,12.97847,77.643818,1,242.09,9.335,34.71,1.0,Rajajinagar,Indiranagar
2025-10-05 00:04:12,2025-10-05 00:17:03,12.998453,77.617561,12.918462,77.584622,1,213.06,9.584,12.86,1.0,MG_Road,Jayanagar
2025-10-09 10:30:54,2025-10-09 10:56:07,13.027007,77.553429,12.979116,77.583567,1,181.53,6.247,25.22,1.0,Rajajinagar,MG_Road
2025-10-03 15:33:19,2025-10-03 15:58:15,12.975097,77.760923,12.967005,77.63249,1,296.6,13.946,24.95,1.0,Whitefield,Indiranagar
2025-10-04 02:04:01,2025-10-04 02:09:36,12.935755,77.597046,12.932709,77.634322,1,119.19,4.054,5.59,1.0,Jayanagar,Koramangala
2025-10-10 05:08:29,2025-10-10 05:33:28,13.083974,77.607252,12.966971,77.744668,2,384.06,19.771,25.0,1.0,Yelahanka,Whitefield
2025-10-01 14:36:40,2025-10-01 15:11:53,13.0089,77.552395,12.972514,77.756164,1,439.51,22.446,35.22,1.0,Rajajinagar,Whitefield
2025-10-04 09:27:23,2025-10-04 10:59:14,12.839813,77.696642,13.030698,77.592752,2,548.18,24.027,91.85,1.0,Electronic_City,Hebbal
2025-10-02 22:24:29,2025-10-02 22:37:04,12.978959,77.604575,13.014708,77.56169,1,160.6,6.115,12.58,1.0,MG_Road,Rajajinagar
2025-10-09 02:39:35,2025-10-09 03:17:31,12.879911,77.578921,13.059999,77.58796,1,407.64,20.049,37.94,1.0,Bannerghatta,Yelahanka
2025-10-06 00:26:54,2025-10-06 00:56:28,13.031475,77.596933,12.893924,77.582331,1,325.0,15.377,29.57,1.0,Hebbal,Bannerghatta
2025-10-08 12:51:54,2025-10-08 13:40:27,12.835319,77.693082,12.999215,77.554947,1,476.61,23.585,48.55,1.0,Electronic_City,Rajajinagar
2025-10-11 07:54:26,2025-10-11 07:56:11,12.83292,77.684636,12.826469,77.679852,1,65.91,0.885,1.75,1.0,Electronic_City,Electronic_City
2025-10-06 21:06:02,2025-10-06 21:25:28,12.967182,77.641382,13.02993,77.592612,2,210.45,8.752,19.44,1.0,Indiranagar,Hebbal
2025-10-09 19:07:15,2025-10-09 19:14:01,13.034943,77.59145,13.048894,77.607583,2,95.21,2.337,6.77,1.0,Hebbal,Hebbal
2025-10-09 17:38:42,2025-10-09 18:30:19,12.965359,77.76712,12.973903,77.592977,1,534.11,18.894,51.63,1.3,Whitefield,MG_Road
2025-10-08 00:31:30,2025-10-08 00:42:24,12.949855,77.635922,12.910301,77.57647,2,275.07,7.801,10.91,1.5,Koramangala,Jayanagar
2025-10-10 20:28:27,2025-10-10 21:10:34,12.986135,77.758257,12.981516,77.609663,1,532.24,16.109,42.13,1.5,Whitefield,MG_Road
2025-10-10 08:17:35,2025-10-10 09:16:58,12.979145,77.752878,12.911878,77.582317,3,438.18,19.94,59.39,1.0,Whitefield,Jayanagar
2025-10-09 00:47:17,2025-10-09 00:55:13,12.985892,77.606296,13.00724,77.546652,1,165.17,6.884,7.93,1.0,MG_Road,Rajajinagar
2025-10-07 22:38:43,2025-10-07 23:00:47,13.027826,77.587044,12.932517,77.615485,2,323.28,11.037,22.08,1.3,Hebbal,Koramangala
2025-10-05 15:22:24,2025-10-05 16:24:34,13.034339,77.592563,12.846898,77.693928,1,645.65,23.56,62.17,1.3,Hebbal,Electronic_City
2025-10-09 21:35:57,2025-10-09 21:45:01,12.978723,77.603208,12.967468,77.634814,1,118.31,3.646,9.08,1.0,MG_Road,Indiranagar
2025-10-03 23:51:06,2025-10-04 00:47:57,12.842073,77.683856,13.09009,77.595354,1,573.27,29.198,56.87,1.0,Electronic_City,Yelahanka
2025-10-07 01:45:52,2025-10-07 02:00:57,12.912992,77.58151,12.841636,77.667686,1,256.48,12.256,15.09,1.0,Bannerghatta,Electronic_City
2025-10-05 13:04:10,2025-10-05 13:48:16,12.971009,77.756022,12.911087,77.595603,1,395.43,18.618,44.11,1.0,Whitefield,Jayanagar
2025-10-03 00:03:02,2025-10-03 00:36:10,13.007093,77.547791,12.842152,77.680712,1,449.53,23.322,33.14,1.0,Rajajinagar,Electronic_City
2025-10-05 10:57:06,2025-10-05 11:40:19,13.084976,77.594652,12.981267,77.598892,1,287.95,11.541,43.22,1.0,Yelahanka,MG_Road
2025-10-08 03:34:21,2025-10-08 03:51:26,12.936084,77.583121,13.029981,77.602804,3,235.49,10.657,17.09,1.0,Jayanagar,Hebbal
2025-10-08 22:17:35,2025-10-08 22:52:54,12.963028,77.751442,13.037756,77.596911,3,383.35,18.691,35.32,1.0,Whitefield,Hebbal
2025-10-07 10:25:53,2025-10-07 10:31:44,12.968027,77.641642,12.941599,77.624037,1,111.34,3.504,5.86,1.0,Indiranagar,Koramangala
2025-10-08 03:48:26,2025-10-08 04:22:39,13.037068,77.59445,12.836832,77.686725,1,467.47,24.408,34.23,1.0,Hebbal,Electronic_City
2025-10-10 04:27:07,2025-10-10 04:49:23,12.979404,77.745318,13.039855,77.609652,1,488.77,16.162,22.28,1.5,Whitefield,Hebbal
2025-10-01 19:10:31,2025-10-01 19:48:43,12.918164,77.578336,12.840089,77.677781,3,314.94,13.841,38.22,1.0,Jayanagar,Electronic_City
2025-10-01 20:25:46,2025-10-01 20:41:59,12.897496,77.599799,12.922238,77.632662,2,170.23,4.501,16.23,1.2,Bannerghatta,Koramangala
2025-10-11 17:54:09,2025-10-11 19:27:52,12.925932,77.575839,13.092384,77.599747,1,470.91,18.689,93.72,1.0,Jayanagar,Yelahanka
2025-10-05 21:28:13,2025-10-05 21:41:25,12.921466,77.617674,12.878853,77.577116,1,166.76,6.464,13.21,1.0,Koramangala,Bannerghatta
2025-10-06 10:07:16,2025-10-06 10:51:27,12.918935,77.581201,12.978705,77.639946,3,254.35,9.203,44.2,1.0,Jayanagar,Indiranagar
2025-10-08 17:14:30,2025-10-08 17:55:08,12.883165,77.560268,13.048852,77.59469,1,510.82,18.797,40.65,1.3,Bannerghatta,Hebbal
2025-10-02 08:35:48,2025-10-02 08:56:11,12.980858,77.596707,12.95432,77.65135,1,179.83,6.616,20.4,1.0,MG_Road,Indiranagar
2025-10-02 06:37:22,2025-10-02 07:18:37,12.971309,77.597084,12.977998,77.757171,2,372.32,17.362,41.26,1.0,MG_Road,Whitefield
2025-10-05 11:05:48,2025-10-05 11:48:14,12.899477,77.561291,12.966757,77.747252,2,436.12,21.497,42.45,1.0,Bannerghatta,Whitefield
2025-10-06 03:27:46,2025-10-06 03:42:42,13.016037,77.547419,13.095749,77.594228,3,225.58,10.211,14.94,1.0,Rajajinagar,Yelahanka
2025-10-06 19:40:16,2025-10-06 20:12:36,12.844561,77.679653,12.932754,77.59037,4,305.19,13.778,32.35,1.0,Electronic_City,Jayanagar
2025-10-07 06:12:49,2025-10-07 06:42:05,12.95819,77.750283,12.854518,77.672298,1,308.33,14.295,29.28,1.0,Whitefield,Electronic_City
2025-10-06 20:39:22,2025-10-06 22:09:50,12.833268,77.681641,13.012554,77.569056,1,804.47,23.373,90.48,1.5,Electronic_City,Rajajinagar
2025-10-08 14:39:21,2025-10-08 15:23:20,12.969247,77.635003,12.825619,77.667306,1,361.23,16.35,43.99,1.0,Indiranagar,Electronic_City
2025-10-11 14:18:59,2025-10-11 14:38:11,12.923578,77.62623,12.845624,77.667868,1,338.12,9.773,19.21,1.5,Koramangala,Electronic_City
2025-10-07 09:37:43,2025-10-07 10:09:55,13.036943,77.600956,12.94622,77.617625,1,252.03,10.248,32.2,1.0,Hebbal,Koramangala
2025-10-04 09:08:09,2025-10-04 10:02:40,12.934897,77.597198,13.077427,77.59247,3,369.65,15.857,54.53,1.0,Jayanagar,Yelahanka
2025-10-05 22:03:39,2025-10-05 23:03:20,13.078317,77.592788,12.96708,77.765524,1,476.02,22.432,59.7,1.0,Yelahanka,Whitefield
2025-10-11 14:25:23,2025-10-11 14:29:24,12.981658,77.74164,12.968582,77.744775,1,94.13,1.493,4.03,1.2,Whitefield,Whitefield
2025-10-02 09:13:49,2025-10-02 10:28:28,12.833058,77.692049,13.000716,77.53951,1,535.74,24.917,74.66,1.0,Electronic_City,Rajajinagar
2025-10-01 14:32:06,2025-10-01 14:56:15,13.035301,77.598845,12.979323,77.597722,1,179.62,6.226,24.16,1.0,Hebbal,MG_Road
2025-10-08 20:19:31,2025-10-08 20:54:12,12.980358,77.578357,12.884439,77.568189,1,262.87,10.723,34.69,1.0,MG_Road,Bannerghatta
2025-10-06 05:44:23,2025-10-06 06:25:20,13.037299,77.600707,12.845773,77.677405,2,454.37,22.861,40.96,1.0,Hebbal,Electronic_City
2025-10-11 19:19:32,2025-10-11 20:22:43,13.088509,77.593789,12.966207,77.751518,1,472.37,21.838,63.2,1.0,Yelahanka,Whitefield
2025-10-01 02:21:40,2025-10-01 02:39:24,12.982796,77.592834,12.852469,77.682773,1,338.59,17.465,17.74,1.0,MG_Road,Electronic_City
2025-10-04 23:34:21,2025-10-05 00:12:57,12.974842,77.748189,13.000469,77.577839,1,388.05,18.676,38.6,1.0,Whitefield,Rajajinagar
2025-10-03 10:26:36,2025-10-03 10:51:52,13.027726,77.61475,13.01813,77.550315,1,193.83,7.062,25.27,1.0,Hebbal,Rajajinagar
2025-10-01 12:59:44,2025-10-01 13:40:39,12.978471,77.762733,13.015677,77.569555,1,431.4,21.335,40.92,1.0,Whitefield,Rajajinagar
2025-10-05 20:07:13,2025-10-05 20:28:21,13.037761,77.605826,12.977249,77.637502,1,195.02,7.553,21.15,1.0,Hebbal,Indiranagar
2025-10-02 21:50:01,2025-10-02 21:56:23,12.975966,77.750291,12.955085,77.724936,2,113.52,3.597,6.38,1.0,Whitefield,Whitefield
2025-10-04 13:19:49,2025-10-04 13:40:00,13.017241,77.566879,12.968828,77.640119,1,224.12,9.589,20.19,1.0,Rajajinagar,Indiranagar
2025-10-06 12:28:36,2025-10-06 13:22:46,12.841326,77.680504,13.036075,77.596363,1,483.72,23.497,54.18,1.0,Electronic_City,Hebbal
